,pointKey,pointLabel,operatorKey,tsoEicCode,operatorLabel,directionKey,validFrom,validTo,hasData,isVirtualizedCommercially,virtualizedCommerciallySince,isVirtualizedOperationally,virtualizedOperationallySince,isPipeInPipe,relatedOperators,relatedPoints,pipeInPipeWithTsoKey,pipeInPipeWithTsoLabel,isDoubleReporting,doubleReportingWithTsoKey,doubleReportingWithTsoLabel,tsoItemIdentifier,tpTsoItemLabel,tpTsoValidFrom,tpTsoValidTo,tpTsoRemarks,tpTsoConversionFactor,tpRmkGridConversionFactorCapacityDefault,tpTsoGCVMin,tpTsoGCVMax,tpTsoGCVRemarks,tpTsoGCVUnit,tpTsoEntryExitType,multiAnnualContractsIsAvailable,multiAnnualContractsRemarks,annualContractsIsAvailable,annualContractsRemarks,halfAnnualContractsIsAvailable,halfAnnualContractsRemarks,quarterlyContractsIsAvailable,quarterlyContractsRemarks,monthlyContractsIsAvailable,monthlyContractsRemarks,dailyContractsIsAvailable,dailyContractsRemarks,dayAheadContractsIsAvailable,dayAheadContractsRemarks,availableContractsRemarks,sentenceCMPUnsuccessful,sentenceCMPUnavailable,sentenceCMPAuction,sentenceCMPMadeAvailable,lastUpdateDateTime,isInvalid,isCAMRelevant,isCMPRelevant,bookingPlatformKey,bookingPlatformLabel,bookingPlatformURL,virtualReverseFlow,virtualReverseFlowRemark,tSOCountry,tSOBalancingZone,crossBorderPointType,eURelationship,connectedOperators,adjacentTsoEic,adjacentOperatorKey,adjacentCountry,pointType,idPointType,adjacentZones,id,dataSet
28,FNC-00031,Aggregate Consumers L-Gas (Thyssengas),DE-TSO-0002,21X-DE-G-A0A0A-U,Thyssengas,exit,,,True,False,,False,,False,,,,,,,,21Y000000000035D,Aggregate Consumers L-Gas (Thyssengas),1900-01-01,2099-12-31,,1,,10.500000,,,kWh/Nm³,,False,,False,,False,,False,,False,,False,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Aggregated Point - Final Consumers,18,,5DE-TSO-0002FNC-00031exit,5
29,PRD-00202,Aggregate Production H-Gas (Thyssengas),DE-TSO-0002,21X-DE-G-A0A0A-U,Thyssengas,entry,,,True,False,,False,,False,,,,,,,,21Y0000000000387,Aggregate Production H-Gas (Thyssengas),1900-01-01,,,1,,10.500000,,,kWh/Nm³,,False,,False,,False,,False,,False,,False,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Aggregated production point - TP,3,,5DE-TSO-0002PRD-00202entry,5
30,PRD-00203,Aggregate Production L-Gas (Thyssengas),DE-TSO-0002,21X-DE-G-A0A0A-U,Thyssengas,entry,,,True,False,,False,,False,,,,,,,,21Y0000000000379,Aggregate Production L-Gas (Thyssengas),1900-01-01,,,1,,10.500000,,,kWh/Nm³,,False,,False,,False,,False,,False,,False,,False,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,,In-country EU,within EU,,,,DE,Aggregated production point - TP,3,,5DE-TSO-0002PRD-00203entry,5
31,UGS-00296,Epe (DE) (Uniper) H-Gas / Gronau Epe 13 (UGS-E),DE-TSO-0002,21X-DE-G-A0A0A-U,Thyssengas,entry,,,True,False,,False,,False,,,,,,,,21Z000000000370M,Gronau - Epe - 13 (UGS-E),2012-08-02,2099-12-31,"From 1 October 2021 at this entry point offered capacity products are temperature depending. This network point is in competition with our network points Epe/Xanten I (UGS-E), Epe -  III (UGS-E), Gronau - Epe - 11 (UGS-E) and Gronau - Epe - 13 (UGS-E).",1,,10.500000,,,kWh/Nm³,,True,Capacity interruptible,True,,True,Capacity interruptible,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Storage point,6,,5DE-TSO-0002UGS-00296entry,5
32,UGS-00297,Nüttermoor (DE) (EWE) H / Leer Mooräcker 1 (700096 Nüttermoor H UGS-E),DE-TSO-0002,21X-DE-G-A0A0A-U,Thyssengas,entry,,,True,False,,False,,True,GUD - Thyssengas,Nüttermoor (DE) (EWE) H / Leer Mooräcker 1 (700096 Nüttermoor H UGS-E) - Nüttermoor (DE) (EWE) H / Leer Mooräcker 2 (700096 Nüttermoor H UGS-A) - Nüttermoor (DE) (EWE) H / UGS Nüttermoor H (GUD),DE-TSO-0005/UGS-00389,Gasunie Deutschland Nüttermoor (DE) (EWE) H / UGS Nüttermoor H (GUD),False,,,21Z000000000284F,Leer - Mooräcker - 1 (700096 Nüttermoor H UGS-E),2013-04-01,2099-12-31,This network point is in competition with our network points Emden EMS/ EPT and Leer - Mooräcker - 3 (700096 Jemgum I UGS-E). From the 01. October 2021 the German TSOs merges the market areas NetConnect Germany and GASPOOL into a joint market area.,1,,10.500000,,,kWh/Nm³,,True,Capacity interruptible,True,,True,Capacity interruptible,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Storage point,6,,5DE-TSO-0002UGS-00297entry,5
33,UGS-00298,Nüttermoor (DE) (EWE) H / Leer Mooräcker 2 (700096 Nüttermoor H UGS-A),DE-TSO-0002,21X-DE-G-A0A0A-U,Thyssengas,exit,,,True,False,,False,,True,GUD - Thyssengas,Nüttermoor (DE) (EWE) H / Leer Mooräcker 1 (700096 Nüttermoor H UGS-E) - Nüttermoor (DE) (EWE) H / Leer Mooräcker 2 (700096 Nüttermoor H UGS-A) - Nüttermoor (DE) (EWE) H / UGS Nüttermoor H (GUD),DE-TSO-0005/UGS-00389,Gasunie Deutschland Nüttermoor (DE) (EWE) H / UGS Nüttermoor H (GUD),False,,,21Z000000000286B,Leer - Mooräcker - 2 (700096 Nüttermoor H UGS-A),2013-04-01,2099-12-31,,1,,10.500000,,,kWh/Nm³,,True,Capacity interruptible,True,,True,Capacity interruptible,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Storage point,6,,5DE-TSO-0002UGS-00298exit,5
34,UGS-00299,Jemgum (DE) (EWE) / Leer Mooräcker 3 (700096 Jemgum I UGS-E),DE-TSO-0002,21X-DE-G-A0A0A-U,Thyssengas,entry,,,True,False,,False,,True,GUD - Thyssengas,Jemgum (DE) (EWE) / Leer Mooräcker 3 (700096 Jemgum I UGS-E) - Jemgum (DE) (EWE) / Leer Mooräcker 4 (700096 Jemgum I UGS-A) - Jemgum (DE) (EWE) / UGS Jemgum EWE (GUD),DE-TSO-0005/UGS-00385,Gasunie Deutschland Jemgum (DE) (EWE) / UGS Jemgum EWE (GUD),False,,,21Z0000000002879,Leer - Mooräcker - 3 (700096 Jemgum I UGS-E),2012-12-07,2099-12-31,This network point is in competition with our network points Emden EMS/ EPT and Leer - Mooräcker - 1 (700096 Nüttermoor H UGS-E). From the 01. October 2021 the German TSOs merges the market areas NetConnect Germany and GASPOOL into a joint market area.,1,,10.500000,,,kWh/Nm³,,True,Capacity interruptible,True,,True,Capacity interruptible,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Storage point,6,,5DE-TSO-0002UGS-00299entry,5
35,UGS-00300,Jemgum (DE) (EWE) / Leer Mooräcker 4 (700096 Jemgum I UGS-A),DE-TSO-0002,21X-DE-G-A0A0A-U,Thyssengas,exit,,,True,False,,False,,True,GUD - Thyssengas,Jemgum (DE) (EWE) / Leer Mooräcker 3 (700096 Jemgum I UGS-E) - Jemgum (DE) (EWE) / Leer Mooräcker 4 (700096 Jemgum I UGS-A) - Jemgum (DE) (EWE) / UGS Jemgum EWE (GUD),DE-TSO-0005/UGS-00385,Gasunie Deutschland Jemgum (DE) (EWE) / UGS Jemgum EWE (GUD),False,,,21Z0000000002887,Leer - Mooräcker - 4 (700096 Jemgum I UGS-A),2012-12-07,2099-12-31,,1,,10.500000,,,kWh/Nm³,,True,Capacity interruptible,True,,True,Capacity interruptible,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Storage point,6,,5DE-TSO-0002UGS-00300exit,5
36,UGS-00306,Kalle / Emlichheim Kalle 1 (UGS-E),DE-TSO-0002,21X-DE-G-A0A0A-U,Thyssengas,entry,,,True,False,,False,,False,,,,,,,,21Z0000000002984,Emlichheim - Kalle - 1 (UGS-E),1900-01-01,2099-12-31,,1,,10.500000,,,kWh/Nm³,,True,Capacity interruptible,True,,True,Capacity interruptible,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Storage point,6,,5DE-TSO-0002UGS-00306entry,5
37,UGS-00307,Kalle / Emlichheim Kalle 2 (UGS-A),DE-TSO-0002,21X-DE-G-A0A0A-U,Thyssengas,exit,,,True,False,,False,,False,,,,,,,,21Z0000000002992,Kalle - (UGS-A),1900-01-01,2020-04-27,,1,,10.500000,,,kWh/Nm³,,True,Capacity interruptible,True,,True,Capacity interruptible,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,PRISMA,PRISMA,https://platform.prisma-capacity.eu/,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Storage point,6,,5DE-TSO-0002UGS-00307exit,5
38,FNC-00029,Aggregate NAP (industrial consumers) (ONTRAS),DE-TSO-0003,21X-DE-F-A0A0A-2,ONTRAS,exit,,,True,False,,False,,False,,,,,,,,21Y000000000034F,Aggregat NAP,1899-12-31,2099-12-31,,1.000000,,11.246000,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Aggregated Point - Final Consumers,18,,5DE-TSO-0003FNC-00029exit,5
39,PRD-00198,Aggregate Production (ONTRAS) (DE),DE-TSO-0003,21X-DE-F-A0A0A-2,ONTRAS,entry,,,True,False,,False,,False,,,,,,,,21Y000000000033H,Aggregat Produktionsanlage,1899-12-31,2099-12-31,,1.000000,,11.246000,,,kWh/Nm³,,False,,True,,False,,True,,True,,True,,True,,,Currently there are no request for firm capacity products on this point with a duration of one month or longer that weren't successfully fulfilled.,Currently firm products with a duration of one month or longer are offered on this point in the regular allocation process.,Currently there are no firm capacity products on this point with a duration of one month or longer auctioned having cleared with an auction premium.,Currently no capacity has been made available on this point through the application of the congestion-management procedures.,2022-01-05T21:01:12+01:00,False,False,False,,,,No,,DE,DE THE BZ,In-country EU,within EU,,,,DE,Aggregated production point - TP,3,,5DE-TSO-0003PRD-00198entry,5
